Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Ba1,a,2,1,,0,0,0,,,
Ba2,c,6,1,,0.25,0,0.5,,,
Si1,d,6,0.62,,0.25,0.5,0,,,
Pd1,d,6,0.38,,0.25,0.5,0,,,
Si2,i,16,1,,0.1854,0.1854,0.1854,2e-04,2e-04,2e-04
Si3,k,24,0.99,,0,0.1193,0.3088,,3e-04,3e-04
Pd3,k,24,0.009,,0,0.1193,0.3088,,3e-04,3e-04
