Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Ba1,a,2,0.924,0.004,0,0,0,,,
Ba2,d,6,0.924,0.003,0,0.25,0.5,,,
Al1,c,6,0.28,,0.25,0,0.5,,,
Si1,c,6,0.63,,0.25,0,0.5,,,
Al2,i,16,0.28,,0.18515,0.18515,0.18515,5e-05,5e-05,5e-05
Si2,i,16,0.63,,0.18515,0.18515,0.18515,5e-05,5e-05,5e-05
Al3,k,24,0.28,,0.11809,0,0.30554,7e-05,,7e-05
Si3,k,24,0.63,,0.11809,0,0.30554,7e-05,,7e-05
