Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Cs1,d,6,1,,0.25,0.5,0,,,
Cs2,a,2,1,,0,0,0,,,
Sn1,k,24,0.831,0.011,0,0.3065,0.11663,,3e-04,0.00013
Sn2,k,24,0.169,0.011,0,0.3436,0.1265,,0.0012,7e-04
Sn3,i,16,1,,0.18326,0.18326,0.18326,5e-05,5e-05,5e-05
Sn4,c,6,0.743,0.007,0.25,0,0.5,,,
