Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Ba1,a,2,1,,0,0,0,,,
Ba2,c,6,1,,0.25,0,0.5,,,
Si1,d,6,0.6,0.01,0.25,0.5,0,,,
Rh1,d,6,0.4,0.01,0.25,0.5,0,,,
Si2,i,16,1,,0.18465,0.18465,0.18465,5e-05,5e-05,5e-05
Si3,k,24,1,,0,0.12108,0.30997,,8e-05,8e-05
