Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Te1,c,6,1,,0,0.5,0.25,,,
Te2,a,2,0.369,0.011,0,0,0,,,
Se1,a,2,0.631,0.011,0,0,0,,,
P1,i,16,1,,0.18398,0.18398,0.18398,6e-05,6e-05,6e-05
Si1,k,24,1,,0,0.11717,0.30868,,8e-05,8e-05
Si2,d,6,1,,0,0.25,0.5,,,
