Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Na1,a,2,0.84,0.02,0,0,0,,,
Na2,d,6,0.748,0.009,0.25,0.5,0,,,
Si1,c,6,1,,0.25,0,0.5,,,
Si2,i,16,1,,0.1839,0.18399,0.18399,3e-04,,
Si3,k,24,1,,0,0.3053,0.1183,,3e-04,4e-04
