Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Ba1,a,2,1,,0,0,0,,,
Ba2,c,6,1,,0.25,0,0.5,,,
Cu1,d,6,0.83333,,0.25,0.5,0,,,
Ge1,d,6,0.16667,,0.25,0.5,0,,,
Ge2,i,16,0.7906,,0.1838,0.1838,0.1838,2e-04,2e-04,2e-04
Si1,i,16,0.2094,,0.1838,0.1838,0.1838,2e-04,2e-04,2e-04
Ge3,k,24,0.89917,,0,0.1205,0.3232,,2e-04,2e-04
Si2,k,24,0.10083,,0,0.1205,0.3232,,2e-04,2e-04
