Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Br1,a,2,0.73,0.019,0,0,0,,,
I1,a,2,0.271,0.019,0,0,0,,,
I2,d,6,0.464,0.004,0.5,0,0.25,,,
Br2,d,6,0.54,,0.5,0,0.25,,,
Sn1,k,24,0.516,0.013,0.3079,0.1119,0,4e-04,4e-04,
Sn2,k,24,0.484,0.013,0.3432,0.152,0,4e-04,5e-04,
P1,i,16,1,,0.19166,0.19166,0.19166,9e-05,9e-05,9e-05
P2,c,6,0.527,0.015,0.5,0.25,0,,,
