Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Ba1,a,2,1,,0,0,0,,,
Ba2,c,6,1,,0.25,0,0.5,,,
Au1,d,6,0.7333,,0.25,0.5,0,,,
Ge1,d,6,0.05,,0.25,0.5,0,,,
Ge2,i,16,1,,0.1835,0.1835,0.1835,2e-04,2e-04,2e-04
Ge3,k,24,0.53,0.01,0,0.113,0.304,,0.002,0.002
Ge4,k,24,0.47,0.01,0,0.123,0.314,,0.002,0.002
