Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Cs1,a,2,0.65,0.1,0,0,0,,,
Cs2,d,6,1,,0.25,0.5,0,,,
Si1,c,6,1,,0.25,0,0.5,,,
Si2,i,16,1,,0.1847,0.1847,0.1847,3e-04,3e-04,3e-04
Si3,k,24,1,,0,0.3033,0.12,,4e-04,4e-04
