Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
K1,a,2,1,,0,0,0,,,
K2,d,6,1,,0.5,0,0.25,,,
Sn1,k,24,0.82,,0.312453,0.11762,0,1.8e-05,1.8e-05,
Ga1,k,24,0.18,,0.312453,0.11762,0,1.8e-05,1.8e-05,
Sn2,i,16,0.93,,0.183155,0.183155,0.183155,1.2e-05,1.2e-05,1.2e-05
Ga2,i,16,0.07,,0.183155,0.183155,0.183155,1.2e-05,1.2e-05,1.2e-05
Sn3,c,6,0.49,,0.5,0.25,0,,,
Ga3,c,6,0.51,,0.5,0.25,0,,,
