Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Ba1,a,2,1,0.01,0,0,0,,,
Ba2,c,6,1,0.01,0.25,0,0.5,,,
Cu1,d,6,0.357,0.003,0.25,0.5,0,,,
Ge1,d,6,0.297,0.003,0.25,0.5,0,,,
Ge2,i,16,1,0.01,0.1835,0.1835,0.1835,2e-05,2e-05,2e-05
Ge3,k,24,0.746,0.004,0,0.1172,0.3116,,1e-04,1e-04
Ge4,k,24,0.254,0.004,0,0.1327,0.3386,,4e-04,3e-04
