Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Cs1,a,2,1,,0,0,0,,,
Cs2,d,6,1,,0.25,0.5,0,,,
Sn1,c,6,0.666,0.004,0.25,0,0.5,,,
Sn2,i,16,1,,0.18309,0.18309,0.18309,3e-05,3e-05,3e-05
Sn3,k,24,0.7,0.04,0,0.3066,0.1143,,0.001,5e-04
Sn4,k,24,0.31,0.04,0,0.347,0.1346,,0.002,0.0013
