Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
K1,a,2,1,,0,0,0,,,
K2,d,6,1,,0.25,0.5,0,,,
Zn1,c,6,0.36,0.004,0.25,0,0.5,,,
Sb1,c,6,0.64,0.006,0.25,0,0.5,,,
Zn2,i,16,0.156,0.001,0.182,0.182,0.182,5e-04,5e-04,5e-04
Sb2,i,16,0.844,0.005,0.182,0.182,0.182,5e-04,5e-04,5e-04
Zn3,k,24,0.4,0.002,0,0.3138,0.1149,,8e-04,8e-04
Cu1,k,24,0.104,0.001,0,0.3138,0.1149,,8e-04,8e-04
Sb3,k,24,0.494,0.004,0,0.3138,0.1149,,8e-04,8e-04
