Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Ba1,a,2,1,,0,0,0,,,
Ba2,c,6,1,,0.25,0,0.5,,,
Ge1,d,6,0.253,,0.25,0.5,0,,,
Zn1,d,6,0.343,,0.25,0.5,0,,,
Ge2,i,16,1.02,0.01,0.18344,0.18344,0.18344,2e-05,2e-05,2e-05
Ge3,k,24,0.726,0.003,0,0.11571,0.30998,,0.00011,0.00012
Ge4,k,24,0.274,0.003,0,0.1322,0.33685,,0.00034,3e-04
