Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Ba1,a,2,1,,0,0,0,,,
Ba2,k,24,0.25,,0.2441,0.5,-0.0413,9e-04,,4e-04
Ga1,c,6,0.348,,0.25,0,0.5,,,
Ge1,c,6,0.652,,0.25,0,0.5,,,
Ga2,i,16,0.348,,0.18452,0.18452,0.18452,2e-05,2e-05,2e-05
Ge2,i,16,0.652,,0.18452,0.18452,0.18452,2e-05,2e-05,2e-05
Ga3,k,24,0.348,,0,0.30843,0.11813,,3e-05,1e-05
Ge3,k,24,0.652,,0,0.30843,0.11813,,3e-05,1e-05
