Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
I1,a,2,1,,0,0,0,,,
I2,d,6,1,,0.5,0,0.25,,,
Sn1,k,24,0.545,0.009,0.3087,0.1131,0,3e-04,3e-04,
Sn2,k,24,0.455,0.009,0.3428,0.1536,0,3e-04,3e-04,
P1,i,16,1,,0.19194,0.19194,0.19194,8e-05,8e-05,8e-05
P2,c,6,0.545,0.009,0.5,0.25,0,,,
