Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Ba1,a,2,1,,0,0,0,,,
Ba2,j,24,0.25,,0.25,0.514,0.014,,0.003,0.003
Cu1,c,6,1,,0.25,0,0.5,,,
Ge1,i,16,1,,0.18329,0.18329,0.18329,9e-05,9e-05,9e-05
Ge2,k,24,1,,0,0.31623,0.11782,,0.00014,0.00014
