Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Ba1,a,2,1,,0,0,0,,,
Ba2,c,6,1,,0.25,0,0.5,,,
Pd1,d,6,0.12,0.01,0.25,0.5,0,,,
Zn1,d,6,0.88,0.01,0.25,0.5,0,,,
Zn2,i,16,0.04,0.01,0.18305,0.18305,0.18305,9e-05,9e-05,9e-05
Ge1,i,16,0.96,0.01,0.18305,0.18305,0.18305,9e-05,9e-05,9e-05
Ge2,k,24,1,,0,0.1118,0.3105,,1e-04,1e-04
