Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
K1,a,2,1,,0,0,0,,,
K2,d,6,1,,0.25,0.5,0,,,
Ga1,c,6,1,,0.25,0,0.5,,,
Si1,i,16,0.9,,0.183,0.183,0.183,,,
Ga2,i,16,0.1,,0.183,0.183,0.183,,,
Si2,k,24,0.735,,0,0.31,0.116,,,
Ga3,k,24,0.265,,0,0.31,0.116,,,
