Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Ba1,a,2,1,,0,0,0,,,
Ba2,c,6,1,,0.25,0,0.5,,,
Zn1,d,6,0.54,0.01,0.25,0.5,0,,,
Pd1,d,6,0.4,0.01,0.25,0.5,0,,,
Ge1,d,6,0.06,0.01,0.25,0.5,0,,,
Ge2,i,16,1,,0.18327,0.18327,0.18327,3e-05,3e-05,3e-05
Ge3,k,24,1,,0,0.11859,0.31115,,4e-05,4e-05
