Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Br1,a,2,0.359,0.019,0,0,0,,,
I1,a,2,0.641,0.019,0,0,0,,,
I2,d,6,0.728,0.004,0.5,0,0.25,,,
Br2,d,6,0.27,,0.5,0,0.25,,,
Sn1,k,24,0.526,0.011,0.3083,0.1123,0,3e-04,4e-04,
Sn2,k,24,0.474,0.011,0.3425,0.1527,0,4e-04,4e-04,
P1,i,16,1,,0.19163,0.19163,0.19163,1e-04,1e-04,1e-04
P2,c,6,0.526,0.011,0.5,0.25,0,,,
