Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Ba1,a,2,1,,0,0,0,,,
Ba2,k,24,0.25,,0.2474,0.5163,0,8e-04,3e-04,
Ni1,c,6,0.433,,0.25,0,0.5,,,
Si1,c,6,0.55,0.01,0.25,0,0.5,,,
Si2,i,16,1,,0.18461,0.18461,0.18461,6e-05,,
Si3,k,24,0.567,0.004,0,0.3087,0.1164,,2e-04,2e-04
Si4,k,24,0.433,,0,0.3148,0.1279,,2e-04,2e-04
