Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
I1,a,2,0.827,0.01,0,0,0,,,
Cl1,a,2,0.173,0.01,0,0,0,,,
I2,d,6,0.924,0.007,0.25,0.5,0,,,
Cl2,d,6,0.076,0.007,0.25,0.5,0,,,
Sn1,k,24,0.547,0.013,0,0.3088,0.1134,,4e-04,5e-04
P1,i,16,1,,0.19199,0.19199,0.19199,0.00011,0.00011,0.00011
P2,c,6,0.55,0.02,0,0.5,0.25,,,
Sn2,k,24,0.453,0.013,0,0.3429,0.1533,,5e-04,5e-04
