Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Ba1,c,6,1,,0,0.5,0.25,,,
Ba2,a,2,1,,0,0,0,,,
Ge1,k,24,0.92,0.008,0.11675,0.30773,0,9e-05,8e-05,
Al1,k,24,0.08,0.008,0.11675,0.30773,0,9e-05,8e-05,
Ge2,i,16,0.595,0.009,0.18443,0.18443,0.18443,8e-05,8e-05,8e-05
Al2,i,16,0.405,0.009,0.18443,0.18443,0.18443,8e-05,8e-05,8e-05
Ge3,d,6,0.082,0.011,0.25,0.5,0,,,
Al3,d,6,0.918,0.011,0.25,0.5,0,,,
