Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Ba1,a,2,1,,0,0,0,,,
Ba2,c,6,1,,0.25,0,0.5,,,
Si1,d,6,0.47,,0.25,0.5,0,,,
Pt1,d,6,0.53,,0.25,0.5,0,,,
Si2,i,16,1,,0.1832,0.1832,0.1832,2e-04,2e-04,2e-04
Si3,k,24,0.937,,0,0.1246,0.3153,,2e-04,2e-04
Pt3,k,24,0.063,,0,0.1246,0.3153,,2e-04,2e-04
