Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Rb1,d,6,1,,0.25,0.5,0,,,
Na1,a,2,0.83,,0,0,0,,,
Rb2,a,2,0.17,,0,0,0,,,
Si1,k,24,0.85,,0,0.30439,0.11798,,7e-05,7e-05
Ga1,k,24,0.15,,0,0.30439,0.11798,,7e-05,7e-05
Si2,i,16,0.97,,0.18411,0.18411,0.18411,5e-05,5e-05,5e-05
Ga2,i,16,0.03,,0.18411,0.18411,0.18411,5e-05,5e-05,5e-05
Si3,c,6,0.34,,0.25,0,0.5,,,
Ga3,c,6,0.66,,0.25,0,0.5,,,
