Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
I1,a,2,0.891,0.006,0,0,0,,,
Cl1,a,2,0.109,0.006,0,0,0,,,
I2,d,6,0.955,0.003,0.5,0,0.25,,,
Cl2,d,6,0.045,0.003,0.5,0,0.25,,,
Sn1,k,24,0.517,0.009,0.3079,0.1122,0,3e-04,3e-04,
Sn2,k,24,0.483,0.009,0.3416,0.1522,0,3e-04,4e-04,
P1,i,16,1,,0.1919,0.1919,0.1919,7e-05,7e-05,7e-05
P2,c,6,0.54,0.01,0.5,0.25,0,,,
