Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Ba1,a,2,1,,0,0,0,,,
Ba2,c,6,1,,0.25,0,0.5,,,
In1,d,6,0.75,0.01,0.25,0.5,0,,,
Ge1,d,6,0.25,0.01,0.25,0.5,0,,,
In2,i,16,0.2,0.02,0.18506,0.18506,0.18506,7e-05,7e-05,7e-05
Ge2,i,16,0.8,0.02,0.18506,0.18506,0.18506,7e-05,7e-05,7e-05
In3,k,24,0.38,0.02,0,0.11639,0.30571,,7e-05,7e-05
Ge3,k,24,0.62,0.02,0,0.11639,0.30571,,7e-05,7e-05
