Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Sr1,a,2,1,,0,0,0,,,
Sr2,d,6,1,,0,0.25,0.5,,,
Ga1,c,6,0.35,,0.25,0,0.5,,,
Si1,c,6,0.65,,0.25,0,0.5,,,
Ga2,i,16,0.35,,0.185,0.185,0.185,,,
Si2,i,16,0.65,,0.185,0.185,0.185,,,
Ga3,k,24,0.35,,0,0.308,0.118,,,
Si3,k,24,0.65,,0,0.308,0.118,,,
