Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Ba1,a,2,1,,0,0,0,,,
Ba2,k,24,0.25,,0,0.498,0.2434,,0.002,0.001
Ge1,k,24,0.97,,0.11986,0.31465,0,3e-05,3e-05,
Sn1,k,24,0.03,,0.11986,0.31465,0,3e-05,3e-05,
Ge2,i,16,1,,0.183231,0.183231,0.183231,1.8e-05,1.8e-05,1.8e-05
Cu1,d,6,0.85,,0.25,0.5,0,,,
Ge3,d,6,0.15,,0.25,0.5,0,,,
