Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
I1,a,2,1,,0,0,0,,,
I2,d,6,1,,0.5,0,0.25,,,
P1,c,6,1,,0.25,0,0.5,,,
P2,i,16,1,,0.19171,0.19171,0.19171,8e-05,8e-05,8e-05
Sn1,k,24,0.433,0.012,0.1279,0,0.3089,7e-04,,3e-04
Sn2,k,24,0.283,0.014,0.1012,0,0.3174,6e-04,,3e-04
Zn1,k,24,0.284,0.009,0.1456,0,0.3025,5e-04,,4e-04
