Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Rb1,a,2,1,,0,0,0,,,
Rb2,d,6,1,,0.25,0.5,0,,,
Sn1,k,24,0.858,0.011,0,0.31194,0.11795,,3e-05,3e-05
Sn2,i,16,0.933,0.012,0.18337,0.18337,0.18337,2e-05,2e-05,2e-05
Sn3,c,6,0.562,0.014,0.25,0,0.5,,,
Ga1,c,6,0.438,0.014,0.25,0,0.5,,,
Ga2,k,24,0.142,0.011,0,0.31194,0.11795,,3e-05,3e-05
Ga3,i,16,0.067,0.012,0.18337,0.18337,0.18337,2e-05,2e-05,2e-05
