Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Ba1,a,2,1,,0,0,0,,,
Ba2,k,24,0.25,,0.2538,0.5419,0,5e-04,4e-04,
Sn1,c,6,0.512,0.04,0.25,0,0.5,,,
Ga1,c,6,0.488,0.04,0.25,0,0.5,,,
Sn2,i,16,0.588,0.024,0.18379,0.18379,0.18379,4e-05,4e-05,4e-05
Ga2,i,16,0.412,0.024,0.18379,0.18379,0.18379,4e-05,4e-05,4e-05
Sn3,k,24,0.73,,0,0.31191,0.11807,,6e-05,5e-05
Ga3,k,24,0.27,,0,0.31191,0.11807,,6e-05,5e-05
