Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
I1,a,2,1,,0,0,0,,,
I2,d,6,1,,0,0.25,0.5,,,
As1,i,16,0.806,0.006,0.18795,0.18795,0.18795,6e-05,6e-05,6e-05
P1,i,16,0.194,0.006,0.18795,0.18795,0.18795,6e-05,6e-05,6e-05
As2,c,6,0.48,0.02,0.25,0,0.5,,,
P2,c,6,0.07,0.04,0.25,0,0.5,,,
Sn1,k,24,0.547,0.018,0.3087,0.1107,0,5e-04,6e-04,
Sn2,k,24,0.453,0.018,0.1497,0,0.3464,7e-04,,7e-04
