Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Ba1,c,6,1,,0,0.5,0.25,,,
Ba2,a,2,1,,0,0,0,,,
Ge1,k,24,0.979,0.008,0.11703,0.30867,0,7e-05,7e-05,
Al1,k,24,0.021,0.008,0.11703,0.30867,0,7e-05,7e-05,
Ge2,i,16,0.686,0.008,0.18423,0.18423,0.18423,6e-05,6e-05,6e-05
Al2,i,16,0.314,0.008,0.18423,0.18423,0.18423,6e-05,6e-05,6e-05
Al3,d,6,0.979,0.019,0.25,0.5,0,,,
