Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Eu1,a,2,1,,0,0,0,,,
Eu2,d,6,1,,0.25,0.5,0,,,
Ge1,c,6,0.5082,,0.25,0,0.5,,,
Ga1,c,6,0.4961,,0.25,0,0.5,,,
Ge2,k,24,0.8249,,0,0.687966,0.88414,,,
Ga2,k,24,0.1711,,0,0.687966,0.88414,,,
Ge3,i,16,0.5033,,0.693612,0.693612,0.693612,,,
Ga3,i,16,0.5011,,0.693612,0.693612,0.693612,,,
