Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
I1,d,6,1,,0.5,0,0.25,,,
I2,a,2,0.258,0.003,0,0,0,,,
Si1,c,6,0.92,0.17,0.5,0.25,0,,,
P1,c,6,0.08,0.17,0.5,0.25,0,,,
Si2,i,16,0.68,0.07,0.18373,0.18373,0.18373,5e-05,5e-05,5e-05
P2,i,16,0.32,0.07,0.18373,0.18373,0.18373,5e-05,5e-05,5e-05
Si3,k,24,1,,0.30705,0.1179,0,7e-05,7e-05,
