Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Rb1,a,2,0.988,0.004,0,0,0,,,
Rb2,d,6,1,,0.25,0.5,0,,,
Si1,k,24,0.961,0.002,0.30564,0.11835,0,7e-05,7e-05,
Zn1,k,24,0.039,0.002,0.30564,0.11835,0,7e-05,7e-05,
Si2,i,16,1,,0.18429,0.18429,0.18429,5e-05,5e-05,5e-05
Si3,c,6,0.553,0.004,0,0.5,0.25,,,
Zn2,c,6,0.447,0.004,0,0.5,0.25,,,
