Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Ba1,a,2,1,,0,0,0,,,
Ba2,c,6,1,,0.25,0,0.5,,,
Au1,d,6,0.6333,,0.25,0.5,0,,,
Ge1,d,6,0.1333,,0.25,0.5,0,,,
Ge2,i,16,1,,0.1831,0.1831,0.1831,1e-04,1e-04,1e-04
Ge3,k,24,0.54,0.01,0,0.118,0.304,,0.001,0.001
Ge4,k,24,0.46,0.01,0,0.122,0.321,,0.001,0.001
