Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Ba1,c,6,1,,0,0.5,0.25,,,
Ba2,a,2,1,,0,0,0,,,
Ge1,k,24,0.862,0.006,0.11642,0.30785,0,6e-05,5e-05,
Al1,k,24,0.138,0.006,0.11642,0.30785,0,6e-05,5e-05,
Ge2,i,16,0.619,0.005,0.1844,0.1844,0.1844,5e-05,5e-05,5e-05
Al2,i,16,0.381,0.005,0.1844,0.1844,0.1844,5e-05,5e-05,5e-05
Ge3,d,6,0.183,0.008,0.25,0.5,0,,,
Al3,d,6,0.817,0.008,0.25,0.5,0,,,
