Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
I1,a,2,1,,0,0,0,,,
I2,d,6,1,,0.25,0.5,0,,,
Ge1,k,24,0.971,0.004,0,0.31029,0.11761,,6e-05,6e-05
As1,k,24,0.029,0.004,0,0.31029,0.11761,,6e-05,6e-05
As2,i,16,0.9,0.004,0.18337,0.18337,0.18337,4e-05,4e-05,4e-05
Ge2,i,16,0.1,0.004,0.18337,0.18337,0.18337,4e-05,4e-05,4e-05
As3,c,6,0.966,0.008,0.25,0,0.5,,,
Ge3,c,6,0.034,0.008,0.25,0,0.5,,,
