Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Cs1,a,2,0.808,0.007,0,0,0,,,
Cs2,d,6,1,,0.25,0.5,0,,,
Si1,c,6,0.549,0.012,0.25,0,0.5,,,
Ga1,c,6,0.451,0.012,0.25,0,0.5,,,
Si2,i,16,1,,0.18499,0.18499,0.18499,1e-04,1e-04,1e-04
Si3,k,24,0.814,0.006,0,0.30508,0.1198,,0.00012,0.00012
Ga2,k,24,0.186,0.006,0,0.30508,0.1198,,0.00012,0.00012
