Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
I1,a,2,1,,0,0,0,,,
I2,c,6,1,,0.25,0,0.5,,,
Ge1,d,6,0.867,0.002,0.25,0.5,0,,,
Sb1,d,6,0.133,0.002,0.25,0.5,0,,,
Ge2,i,16,0.781,0.006,0.18362,0.18362,0.18362,4e-05,4e-05,4e-05
Sb2,i,16,0.219,0.006,0.18362,0.18362,0.18362,4e-05,4e-05,4e-05
Ge3,k,24,0.848,0.001,0,0.11732,0.30886,,7e-05,7e-05
Sb3,k,24,0.152,0.001,0,0.11732,0.30886,,7e-05,7e-05
