Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
I1,a,2,1,,0,0,0,,,
I2,d,6,1,,0.25,0.5,0,,,
Sn1,k,24,0.497,0.011,0,0.31,0.1207,,7e-04,3e-04
Sn2,k,24,0.084,0.01,0,0.351,0.148,,0.002,0.0017
In1,k,24,0.404,0.012,0,0.3119,0.1201,,0.0011,8e-04
As1,i,16,1,,0.18831,0.18831,0.18831,4e-05,4e-05,4e-05
As2,c,6,0.903,0.005,0,0.5,0.25,,,
