Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
I1,a,2,1,,0,0,0,,,
I2,d,6,1,,0,0.25,0.5,,,
Te1,i,16,0.29,0.005,0.18255,0.18255,0.18255,6e-05,6e-05,6e-05
Te2,c,6,0.105,0.008,0.25,0,0.5,,,
Ge1,i,16,0.71,0.006,0.18255,0.18255,0.18255,6e-05,6e-05,6e-05
Ge2,k,24,0.97,0.008,0.11624,0,0.31116,1e-04,,0.00011
Ge3,c,6,0.895,0.007,0.25,0,0.5,,,
