Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Ba1,a,2,0.703,0.003,0,0,0,,,
Sr1,a,2,0.297,0.003,0,0,0,,,
Ba2,d,6,0.9943,9e-04,0.25,0.5,0,,,
Si1,k,24,0.655,0.007,0,0.30528,0.11757,,2e-05,2e-05
Al1,k,24,0.345,0.007,0,0.30528,0.11757,,2e-05,2e-05
Si2,i,16,0.865,0.015,0.184931,0.184931,0.184931,1.6e-05,1.6e-05,1.6e-05
Al2,i,16,0.135,0.015,0.184931,0.184931,0.184931,1.6e-05,1.6e-05,1.6e-05
Si3,c,6,0.37,0.04,0.25,0,0.5,,,
Al3,c,6,0.63,0.04,0.25,0,0.5,,,
