Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Ba1,a,2,1,,0,0,0,,,
Ba2,k,24,0.25,,0.24105,0.51441,0,7e-05,7e-05,
Ni1,c,6,0.5333,,0.25,0,0.5,,,
Si1,c,6,0.404,0.007,0.25,0,0.5,,,
Si2,i,16,1,,0.18434,0.18434,0.18434,5e-05,,
Si3,k,24,0.405,0.003,0,0.3067,0.1122,,2e-04,2e-04
Si4,k,24,0.533,,0,0.3151,0.1281,,2e-04,2e-04
Si5,k,24,0.063,0.003,0,0.327,0.132,,0.002,0.002
