Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Sn1,k,24,0.767,0.011,0,0.31,0.11586,,3e-04,0.00017
Sn2,k,24,0.233,0.011,0,0.3393,0.1312,,5e-04,4e-04
Sn3,i,16,1,,0.18283,0.18283,0.18283,2e-05,2e-05,2e-05
Sn4,c,6,0.54,,0.25,0,0.5,,,
Cu1,c,6,0.46,,0.25,0,0.5,,,
Rb1,k,24,0.25,,0,0.244,0.488,,0.004,0.005
Rb2,a,2,1,,0,0,0,,,
