Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Rb1,a,2,0.944,0.002,0,0,0,,,
Rb2,d,6,1,,0.25,0.5,0,,,
Si1,c,6,0.548,0.003,0.25,0,0.5,,,
Zn1,c,6,0.452,0.003,0.25,0,0.5,,,
Si2,i,16,1,,0.18423,0.18423,0.18423,2e-05,2e-05,2e-05
Si3,k,24,0.9604,0.0016,0,0.30586,0.11825,,3e-05,3e-05
Zn2,k,24,0.0396,0.0016,0,0.30586,0.11825,,3e-05,3e-05
