Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
I1,a,2,1,,0,0,0,,,
I2,d,6,1,,0.5,0,0.25,,,
P1,i,16,1,,0.19212,0.19212,0.19212,0.00011,0.00011,0.00011
P2,c,6,0.549,0.013,0.25,0,0.5,,,
Sn1,k,24,0.549,0.013,0,0.3092,0.1135,,4e-04,5e-04
Sn2,k,24,0.451,0.013,0,0.3426,0.1537,,5e-04,5e-04
