Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Ba1,a,2,0.7,0.003,0,0,0,,,
Sr1,a,2,0.3,0.003,0,0,0,,,
Ba2,d,6,0.9936,9e-04,0.25,0.5,0,,,
Si1,k,24,0.643,0.007,0,0.30534,0.11751,,2e-05,2e-05
Al1,k,24,0.357,0.007,0,0.30534,0.11751,,2e-05,2e-05
Si2,i,16,0.927,0.015,0.184925,0.184925,0.184925,1.7e-05,1.7e-05,1.7e-05
Al2,i,16,0.073,0.015,0.184925,0.184925,0.184925,1.7e-05,1.7e-05,1.7e-05
Si3,c,6,0.25,0.04,0.25,0,0.5,,,
Al3,c,6,0.75,0.04,0.25,0,0.5,,,
