Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Rb1,a,2,0.9312,0.0017,0,0,0,,,
Rb2,d,6,1,,0.25,0.5,0,,,
Si1,c,6,0.555,0.002,0.25,0,0.5,,,
Zn1,c,6,0.445,0.002,0.25,0,0.5,,,
Si2,i,16,1,,0.184262,0.184262,0.184262,1.3e-05,1.3e-05,1.3e-05
Si3,k,24,0.96,0.0011,0,0.305739,0.118304,,1.8e-05,1.8e-05
Zn2,k,24,0.04,0.0011,0,0.305739,0.118304,,1.8e-05,1.8e-05
