Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Ba1,a,2,1,0.01,0,0,0,,,
Ba2,c,6,1,0.01,0.25,0,0.5,,,
Cu1,d,6,0.752,0.004,0.25,0.5,0,,,
Ge1,d,6,0.153,0.004,0.25,0.5,0,,,
Ge2,i,16,1,0.01,0.18343,0.18343,0.18343,2e-05,2e-05,2e-05
Ge3,k,24,0.885,0.004,0,0.1189,0.3127,,4e-04,3e-04
Ge4,k,24,0.115,0.004,0,0.1234,0.3218,,9e-04,8e-04
