Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Ba1,a,2,1,,0,0,0,,,
Ba2,c,6,1,,0.25,0,0.5,,,
Cu1,d,6,0.833,,0.25,0.5,0,,,
Ge1,d,6,0.15,0.017,0.25,0.5,0,,,
Si1,i,16,0.269,0.013,0.18369,0.18369,0.18369,3e-05,3e-05,3e-05
Ge2,i,16,0.731,0.013,0.18369,0.18369,0.18369,3e-05,3e-05,3e-05
Si2,k,24,0.121,0.008,0,0.12022,0.3134,,4e-05,4e-05
Ge3,k,24,0.879,0.008,0,0.12022,0.3134,,4e-05,4e-05
