Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Cs1,a,2,1,,0,0,0,,,
Cs2,d,6,1,,0.25,0.5,0,,,
Sn1,i,16,1,,0.18314,0.18314,0.18314,4e-05,4e-05,4e-05
Sn2,c,6,0.687,0.007,0.25,0,0.5,,,
Sn3,k,24,0.687,0.007,0,0.3064,0.1136,,2e-04,3e-04
Sn4,k,24,0.313,0.007,0,0.3447,0.1344,,6e-04,6e-04
