Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Ge1,c,6,0.691,0.003,0.25,0,0.5,,,
Ge2,i,16,0.997,0.002,0.1833,0.1833,0.1833,3e-04,3e-04,3e-04
Ge3,k,24,0.998,0.005,0,0.3151,0.1148,,2e-04,4e-04
K1,a,2,0.854,0.006,0,0,0,,,
K2,d,6,0.969,0.004,0.25,0.5,0,,,
