Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Ba1,a,2,0.93,,0,0,0,,,
Ba2,d,6,0.97,,0.25,0.5,0,,,
Ge1,c,6,0.1,,0.25,0,0.5,,,
Cu1,c,6,0.88,,0.25,0,0.5,,,
Ge2,i,16,0.97,,0.183,0.183,0.183,,,
Ge3,k,24,1,,0,0.314,0.1196,,,
