Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Sn1,k,24,0.84,,0.38232,0.5,0.18776,4e-05,,4e-05
Ga1,k,24,0.16,,0.38232,0.5,0.18776,4e-05,,4e-05
Sn2,i,16,0.896,0.008,0.18322,0.18322,0.18322,2e-05,2e-05,2e-05
Ga2,i,16,0.104,0.008,0.18322,0.18322,0.18322,2e-05,2e-05,2e-05
Sn3,d,6,0.54,,0.25,0.5,0,,,
Ga3,d,6,0.46,,0.25,0.5,0,,,
K1,k,24,0.25,,0.5,0.254,0.0235,,0.003,0.0019
K2,a,2,0.86,,0,0,0,,,
Ba1,a,2,0.14,,0,0,0,,,
