Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
I1,a,2,0.934,0.008,0,0,0,,,
I2,d,6,1,,0.25,0.5,0,,,
Ge1,c,6,0.8634,,0.5,0.25,0,,,
As1,c,6,0.1366,,0.5,0.25,0,,,
Ge2,i,16,0.8634,,0.1835,0.1835,0.1835,4e-05,4e-05,4e-05
As2,i,16,0.1366,,0.1835,0.1835,0.1835,4e-05,4e-05,4e-05
Ge3,k,24,0.8486,,0.30974,0.11741,0,6e-05,6e-05,
As3,k,24,0.1344,,0.30974,0.11741,0,6e-05,6e-05,
