Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Sr1,a,2,1,,0,0,0,,,
Sr2,d,6,1,,0.25,0.5,0,,,
Si1,k,24,0.964,0.005,0,0.304313,0.114515,,9e-06,9e-06
Al1,k,24,0.036,0.005,0,0.304313,0.114515,,9e-06,9e-06
Si2,i,16,0.78,0.007,0.18429,0.18429,0.18429,6e-06,6e-06,6e-06
Al2,i,16,0.22,0.007,0.18429,0.18429,0.18429,6e-06,6e-06,6e-06
Al3,c,6,0.9903,0.0012,0.25,0,0.5,,,
