Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Ge1,c,6,0.33333,1e-04,0.25,0,0.5,,,
Zn1,c,6,0.66667,1e-04,0.25,0,0.5,,,
Ge2,i,16,1,,0.18299,0.18299,0.18299,2e-05,2e-05,2e-05
Ge3,k,24,1,,0,0.3092,0.11683,,2e-05,2e-05
Na1,a,2,1,,0,0,0,,,
Na2,d,6,1,,0.25,0.5,0,,,
