Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
K1,d,6,1,,0.25,0.5,0,,,
K2,a,2,1,,0,0,0,,,
Sn1,k,24,0.93,0.02,0,0.31471,0.11802,,4e-05,4e-05
Al1,k,24,0.07,0.02,0,0.31471,0.11802,,4e-05,4e-05
Sn2,i,16,0.97,0.02,0.18288,0.18288,0.18288,3e-05,3e-05,3e-05
Al2,i,16,0.03,0.02,0.18288,0.18288,0.18288,3e-05,3e-05,3e-05
Sn3,c,6,0.31,0.013,0.25,0,0.5,,,
Al3,c,6,0.69,0.013,0.25,0,0.5,,,
